Iteration,Residual,std_residual,Pi,std_pi,Time,std_time
521971,0.0005970780718627109,0.00042495354287580567,3.1414697751390004,0.0023067580355772476,0.00025937235,9.747309475055155e-05
536304,0.0005939943712457413,0.0004127552365891604,3.141465586681999,0.002276533552549893,0.00025452522999999997,0.00010784797816585027
551031,0.0005884844073806885,0.00040879587907446474,3.1415512375860004,0.0022583452765614683,0.00025179189999999994,1.2945686854366325e-05
566162,0.000584149649981622,0.000404556612427435,3.141522956328001,0.0022388041163847517,0.0005365045199999999,0.0005298752417359172
581709,0.0005789133858337217,0.000391345026397559,3.1415492626040002,0.002202442888587112,0.00027488963,7.365071333707915e-06
597682,0.0005825588338133087,0.00039372202024134554,3.1415178640110004,0.0022153182670624537,0.00027344912,1.0491266456641085e-05
614094,0.0005564117179846087,0.00039746304913680365,3.1415546805580004,0.0021550283987161536,0.00029324118,6.522029640440454e-05
630957,0.000544463031846443,0.0004038743954216055,3.141623723963,0.0021363986476069614,0.00028746239999999997,2.2419478949873888e-05
648283,0.0005368665131249566,0.0003799421409897766,3.1415578690159998,0.0020729018236406893,0.0005673035100000001,0.00046815343806520603
666084,0.0005231016731955637,0.0003740413464161427,3.1415560199620005,0.0020266777600637586,0.00031014796,8.20383918738814e-06
684374,0.0005275722760230756,0.0003655872036655662,3.141590358489,0.002023335450680566,0.00031543156,1.9893532295657903e-05
703167,0.0005149638044673672,0.0003658223739332363,3.141569100936,0.0019909758108066166,0.00032364203,1.3043166617939574e-05
722476,0.0005146691741018762,0.00035485636274554304,3.1415161195689993,0.00196916350052343,0.0007033166600000001,0.0005743039838096201
742314,0.0004977670355819536,0.00035945845900814497,3.1415635970790006,0.0019350750705990198,0.00034830953,1.4513062869972618e-05
762698,0.000467640067756353,0.0003426606889315617,3.1415060220440005,0.0018252205693882837,0.00036169140999999996,9.856520868589916e-05
783641,0.00045467365603861444,0.0003412384084366619,3.1414948937099996,0.0017890034889379422,0.00035892836,1.1376852285658671e-05
805160,0.0004567447661094951,0.0003333555165014873,3.1414470167429998,0.0017762593004801129,0.0007652216599999999,0.0006046805852351534
827269,0.0004461127636575781,0.00033707434001430987,3.1414612659280006,0.0017572689701330767,0.00039431490999999993,5.884124309934883e-05
849985,0.0004289079719598505,0.0003395610312928952,3.141488332147,0.001720744484293561,0.00040643076,9.680577813261464e-05
873326,0.00042359604605866555,0.0003259254987221086,3.141507432505,0.0016822347469918134,0.0008050609699999998,0.000576689151819498
897307,0.00041246991627485086,0.00033461747640697436,3.1415199480209997,0.001672076448985778,0.00043583374,0.00010992378110682241
921946,0.0004119680825956192,0.00032426019109357455,3.141517832933999,0.0016504689840688932,0.0004238807000000001,5.345395427530752e-05
947263,0.0003907504751124609,0.0003303298376127633,3.1415832350699993,0.0016121511745278284,0.0008190111399999998,0.0005653949219753174
973274,0.000393895508373301,0.0003292045066822391,3.141568684664,0.001617348802085296,0.0004593138000000001,5.946003033818754e-05
1000000,0.00038425512308747355,0.00030869500090166573,3.1415548400000004,0.001552753258316369,0.00045978826000000003,2.0171260020648337e-05
